"skuId","shopId","productName","discountedPrice","originalPrice","rating","soldCount","createdAt"
859961789,8607300,anti-slip pita 1.1mBaru pencetakan keel gel tangan Keringat wicking,61900.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
859964061,8607300,"1.5m panjang keel tangan gel raket pembungkus pita tahan aus",68100.0,0.0,0.0,0,"2022-01-24 08:37:22.069 +00:00"
859989772,8607300,berulang kali Ransel tote tangan bahu bisa dilipat untuk travel,92700.0,0.0,0.0,0,"2022-01-24 08:42:12.337 +00:00"
859994070,8607300,Ukuran XL ≌ ✹ Sarung Tangan Setengah Jari Bahan Gel untuk,136100.0,0.0,0.0,0,"2022-01-24 08:37:25.376 +00:00"
860913788,8428093,REXCO 20 ULTIMATE HAND CLEANER Gel Cairan Pembersih Tangan Oli Minyak,40000.0,0.0,0.0,0,"2022-01-24 08:37:20.714 +00:00"
860924780,8609424,lifebuoy hand sanitazer Gel Total 10 / cairan pembersih tangan 90 ml,10000.0,0.0,0.0,2,"2022-01-24 08:37:19.588 +00:00"
862162822,8516788,Alat Kesehatan: Sarung Tangan Gel Penyangga Pergelangan+Jempol untuk,108100.0,0.0,0.0,1,"2022-01-24 08:37:20.200 +00:00"
863218740,8611553,Bisa Cod Tas Ransel Anak Karakter Boneka Unik Ada Kaki Dan Tangan -,105000.0,0.0,0.0,0,"2022-01-24 08:42:15.169 +00:00"
866973644,2187349,Sarung tangan sepeda half finger dengan 3D shockproof gel,45000.0,0.0,0.0,7,"2022-01-24 08:37:19.413 +00:00"
867347488,5818211,Ransel Firefly Gunner Termurah kaos pria keren tali tangan semut tampa,49000.0,0.0,0.0,0,"2022-01-24 08:42:13.600 +00:00"
867670766,5112608,Resep / Formula Sabun cuci tangan anti bakteri & Handy Clean gel,110000.0,0.0,0.0,3,"2022-01-24 08:37:19.873 +00:00"
868648014,8619350,Promo Backpack Import Tas Ransel Anak Sekolah Karakter Unicorn Tangan,195000.0,0.0,0.0,0,"2022-01-24 08:42:15.169 +00:00"
869571994,241227,Boneka Tas Ransel M Little Pony ( kaki tangan ),138000.0,0.0,0.0,0,"2022-01-24 08:42:14.877 +00:00"
870791600,8537126,Backpack Import Tas Ransel Anak Boneka Robocar Poli Amber Tangan M,123800.0,0.0,0.0,0,"2022-01-24 08:42:15.405 +00:00"
870792478,8537126,Backpack Import Tas Ransel Anak Boneka Karakter Tangan M Berkualitas,123800.0,0.0,0.0,0,"2022-01-24 08:42:15.911 +00:00"
870798368,8523552,"Fashion: Tas Tangan/Ransel Bahan Kanvas+Tali Serut, untuk",106700.0,0.0,0.0,0,"2022-01-24 08:42:12.081 +00:00"
870808007,8536751,Backpack Import Tas Ransel Anak Sekolah Karakter Unicorn Tangan M L,176300.0,0.0,0.0,0,"2022-01-24 08:42:13.600 +00:00"
870856211,8438121,Mysweettas Ransel Bentuk Tangan Tengkorak untuk Dekorasi Halloween,78300.0,0.0,0.0,0,"2022-01-24 08:42:15.169 +00:00"
870928009,8523552,Sabun Gel Pembersih Tangan Portabel Sekali Pakai Untuk Travel,104800.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
870938264,8523552,"1 Pasang Sarung Tangan Gel Spa untuk Perawatan Kaki",92800.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
871592281,8549209,Sarung Tangan Gel Setengah Jari Anti Licin Untuk Olahraga Balap,121900.0,0.0,0.0,0,"2022-01-24 08:37:23.245 +00:00"
872413645,8523675,?? Bantalan Gel Pergelangan Tangan Warna Hitam untuk Keyboard PC,99800.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
872612711,6819512,[Dikirim dari Bali] Sarung Tangan Half Gel Sepeda Motor Non-Slip Gym,40599.0,0.0,0.0,15,"2022-01-24 08:37:19.873 +00:00"
872664858,8549209,Casing Soft Case Silica Gel Warna Hitam + Strap Tangan untuk Asus,137700.0,0.0,0.0,0,"2022-01-24 08:37:25.926 +00:00"
872669295,8433235,Tas Tangan/Ransel Kulit PU Casual Kapasitas Besar dengan,391500.0,0.0,0.0,0,"2022-01-24 08:42:13.600 +00:00"
872915537,8523675,Sabun Gel Pembersih Tangan Portabel Sekali Pakai Untuk Travel,104000.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
872978949,8523675,Sarung Tangan Gel Setengah Jari Untuk Bersepeda / Olahraga Outdoor,97300.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
873014559,8523675,*Jae*? Sarung Tangan Half Finger Bahan Gel untuk Bersepeda ?,181500.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
873256713,8549209,Vgwt Tas Ransel Bentuk Tangan Tengkorak untuk Dekorasi Halloween,80800.0,0.0,0.0,0,"2022-01-24 08:42:12.337 +00:00"
873368773,8654236,Tas Tangan/Ransel Kulit PU Casual Kapasitas Besar dengan,391500.0,0.0,0.0,0,"2022-01-24 08:42:12.812 +00:00"
873449683,7521228,Ok Weimostar Gel Pad Sarung Tangan Shockproof Sepeda Gunung Gym Olahra,58900.0,0.0,0.0,0,"2022-01-24 08:37:20.200 +00:00"
874144369,8524216,"50g Gel Pembersih Tangan Portabel Anti Bakteri",94300.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
874175673,8524216,?? Bantalan Gel Pergelangan Tangan Warna Hitam untuk Keyboard PC,99800.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
874318037,2406692,Hand Sanitizer Nuvo 250 ml / Pembersih tangan Nuvo gel 250 Ml,23500.0,0.0,0.0,2,"2022-01-24 08:37:20.200 +00:00"
875548220,8617316,Tas Tangan/Ransel Kulit PU Casual Kapasitas Besar dengan,389700.0,0.0,0.0,0,"2022-01-24 08:42:12.812 +00:00"
875634353,8216463,Sabun Gel Tangan Isi 55ml untuk Travel / Rumah / Kantor,137900.0,0.0,0.0,0,"2022-01-24 08:37:22.069 +00:00"
876044395,8216463,LANBENA Gel Cuci Tangan Anti Bakteri Warna Silver,106700.0,0.0,0.0,0,"2022-01-24 08:37:21.131 +00:00"
877768588,8662021,Gel Tangan Sekali Pakai Cepat Kering Anti Bakteri Desinfeksi,158500.0,0.0,0.0,0,"2022-01-24 08:37:25.145 +00:00"
878012102,7939725,-saku Sarung Tangan Setengah Jari Bahan Gel untuk Sepeda / Motor,128100.0,0.0,0.0,0,"2022-01-24 08:37:25.376 +00:00"
878791423,8602659,Hand Sanitizer Hand Gel Primo 4 liter Strawberry cuci tangan Termurah,485000.0,0.0,0.0,0,"2022-01-24 08:37:23.245 +00:00"
878878948,8602659,Hand Sanitizer Gel Pembersih Tangan Konicare 60 ml Termurah,30000.0,0.0,0.0,0,"2022-01-24 08:37:23.245 +00:00"
879315275,8224768,Mainan Sarung Tangan Teether dengan Bahan Gel Halus dan Gambar,123800.0,0.0,0.0,0,"2022-01-24 08:37:21.728 +00:00"
879391240,8662021,Soothing Gel Portable Ukuran 75ml Untuk Pembersih Tangan,158800.0,0.0,0.0,0,"2022-01-24 08:37:24.326 +00:00"
879512971,8614303,Tas Tangan/Ransel Kulit PU Casual Kapasitas Besar dengan,393600.0,0.0,0.0,0,"2022-01-24 08:42:13.051 +00:00"
879575932,8412159,TAS RANSEL BONEKA ANAK KARAKTER BONEKA METOO TANGAN SZ M IMPORT,122000.0,0.0,0.0,0,"2022-01-24 08:42:14.619 +00:00"
879581233,8412159,Free ongkir!! Tas ransel Boneka anak karakter tangan hello kitty L,219000.0,0.0,0.0,0,"2022-01-24 08:42:14.619 +00:00"
879582067,8412159,Tas ransel boneka Anak karakter tangan poli amber sz XL inport,238000.0,0.0,0.0,0,"2022-01-24 08:42:14.394 +00:00"
879668264,8662021,Tas Tangan/Ransel Kulit PU Casual Kapasitas Besar dengan,395400.0,0.0,0.0,0,"2022-01-24 08:42:12.321 +00:00"
879883138,8614303,Tas Ransel Bahan Kain Oxford dengan Tangan Kecil untuk Travel,248500.0,0.0,0.0,0,"2022-01-24 08:42:14.148 +00:00"
880513374,8588315,Tas Tangan/Ransel Kulit PU Casual Kapasitas Besar dengan,401800.0,0.0,0.0,0,"2022-01-24 08:42:14.877 +00:00"
880576202,8064462,Rockbros Sarung Tangan Sepeda Half Finger Shock Gel Absorber S169,126490.0,0.0,0.0,0,"2022-01-24 08:37:20.200 +00:00"
881014071,8224768,Topl 2Pcs / 1 Pasang Sarung Tangan Bahan Gel Silikon untuk Korektor,110000.0,0.0,0.0,0,"2022-01-24 08:37:20.976 +00:00"
881697645,494920,hand sanitizer antis anti septik septic 60ml sanitiser gel tangan,9999.0,0.0,0.0,14,"2022-01-24 08:37:19.873 +00:00"
882751571,8609105,Sarung Tangan Gel Setengah Jari Ukuran XL 3 Warna untuk Sepeda /,140000.0,0.0,0.0,0,"2022-01-24 08:37:23.829 +00:00"
883044396,3659902,Paket Holisticare Ester C + Ever E + Konicare Gel Pembersih Tangan,140300.0,0.0,0.0,192,"2022-01-24 08:37:20.200 +00:00"
883067795,8556191,Casing Soft Case Silica Gel Warna Hitam + Strap Tangan untuk Apple,191400.0,0.0,0.0,0,"2022-01-24 08:37:24.492 +00:00"
883069909,8556191,Casing Soft Case Silica Gel Warna Hitam + Strap Tangan untuk oppo A1,243500.0,0.0,0.0,0,"2022-01-24 08:37:25.562 +00:00"
883075297,8556191,"4X Casing Soft Case Silica Gel Warna Hitam + Strap Tangan untuk",208700.0,0.0,0.0,0,"2022-01-24 08:37:25.562 +00:00"
883093142,8556191,"5 Casing Soft Case Silica Gel Warna Hitam + Strap Tangan untuk Apple",332000.0,0.0,0.0,0,"2022-01-24 08:37:25.376 +00:00"
883518051,6843190,Konicare Gel Pembersih Tangan 60ml,10500.0,0.0,0.0,0,"2022-01-24 08:37:21.728 +00:00"
883853076,8715183,Tas Ransel Wanita Tas Tangan Original Tas Paketan Murah Kekinian -,226000.0,0.0,0.0,0,"2022-01-24 08:42:15.169 +00:00"
884090158,8577713,"Tas backpack tas tangan 2 in 1, Tas backpack modis",250000.0,0.0,0.0,0,"2022-01-24 08:42:15.405 +00:00"
884325801,2222485,Antis Gel Hand Sanitizer Pembersih Tangan Jeruk Nipis (Botol 60ml),9000.0,0.0,0.0,7,"2022-01-24 08:37:19.873 +00:00"
884512219,542783,HAND SANITIZER kecil gel anti septik septic pembersih tangan alcohol,49900.0,0.0,0.0,0,"2022-01-24 08:37:22.728 +00:00"
884774730,5343439,Herborist Hand Sanitizer Gel Pembersih Tangan Aloe Vera - 60ml,6400.0,0.0,0.0,9,"2022-01-24 08:37:19.588 +00:00"
